Date,Symbol,Return,,Date,Symbol,Return,,Alpha,,,,,
4/20/09,BBY,-0.022778969,,4/20/09,SPY,-0.041915502,,0.024917462,,,,,
4/21/09,BBY,0.035483009,,4/21/09,SPY,0.019537313,,0.013251137,,,,,
4/22/09,BBY,-0.006002951,,4/22/09,SPY,-0.006113297,,0.000953483,,,,,
4/23/09,BBY,-0.006039305,,4/23/09,SPY,0.009817861,,-0.017211232,,,,,
4/24/09,BBY,-0.005822785,,4/24/09,SPY,0.015110706,,-0.023017538,,,,,
4/27/09,BBY,-0.025464731,,4/27/09,SPY,-0.009462358,,-0.014697338,,,,,
4/28/09,BBY,-0.010190724,,4/28/09,SPY,-0.00314534,,-0.006611582,,,,,
4/29/09,BBY,-0.009239757,,4/29/09,SPY,0.021269125,,-0.03344229,,,,,
4/30/09,BBY,0.022648602,,4/30/09,SPY,0.000343277,,0.02225798,,,,,
5/1/09,BBY,-0.030745179,,5/1/09,SPY,0.005376356,,-0.036863034,,,,,
5/4/09,BBY,0.085483869,,5/4/09,SPY,0.034019775,,0.046772133,,,,,
5/5/09,BBY,0.01213467,,5/5/09,SPY,-0.003411059,,0.016016178,,,,,
5/6/09,BBY,-0.033520896,,5/6/09,SPY,0.017334647,,-0.053246314,,,,,
5/7/09,BBY,-0.011645544,,5/7/09,SPY,-0.013891882,,0.004162287,,,,,
5/8/09,BBY,-0.028432402,,5/8/09,SPY,0.023332621,,-0.054983026,,,,,
5/11/09,BBY,0.006063802,,5/11/09,SPY,-0.018713755,,0.027358532,,,,,
5/12/09,BBY,-0.02882597,,5/12/09,SPY,-0.002959196,,-0.025458646,,,,,
5/13/09,BBY,-0.050188882,,5/13/09,SPY,-0.025173145,,-0.021543891,,,,,
5/14/09,BBY,0.026420454,,5/14/09,SPY,0.008570162,,0.016668306,,,,,
5/15/09,BBY,-0.019928065,,5/15/09,SPY,-0.00816193,,-0.010640453,,,,,
5/18/09,BBY,0.026828608,,5/18/09,SPY,0.028407215,,-0.005496491,,,,,
5/19/09,BBY,0.02447742,,5/19/09,SPY,-0.001205744,,0.025849458,,,,,
5/20/09,BBY,-0.028187893,,5/20/09,SPY,-0.00669448,,-0.02057012,,,,,
5/21/09,BBY,-0.026795607,,5/21/09,SPY,-0.014363087,,-0.010451583,,,,,
5/22/09,BBY,-0.001419245,,5/22/09,SPY,-0.002129829,,0.001004327,,,,,
5/26/09,BBY,0.053155173,,5/26/09,SPY,0.02561229,,0.024010471,,,,,
5/27/09,BBY,-0.048043159,,5/27/09,SPY,-0.017853285,,-0.027727573,,,,,
5/28/09,BBY,-0.009356422,,5/28/09,SPY,0.013940003,,-0.02521901,,,,,
5/29/09,BBY,0.00457925,,5/29/09,SPY,0.017707886,,-0.015570884,,,,,
6/1/09,BBY,0.072079862,,6/1/09,SPY,0.024208344,,0.044532737,,,,,
6/2/09,BBY,0.007440845,,6/2/09,SPY,0.00084416,,0.00648026,,,,,
6/3/09,BBY,0.002901609,,6/3/09,SPY,-0.012651513,,0.017298002,,,,,
6/4/09,BBY,-0.026038953,,6/4/09,SPY,0.009396658,,-0.036731585,,,,,
6/5/09,BBY,0.011072104,,6/5/09,SPY,0.000211615,,0.010831303,,,,,
6/8/09,BBY,0.032051283,,6/8/09,SPY,-0.004124791,,0.036744959,,,,,
6/9/09,BBY,0.022774354,,6/9/09,SPY,0.005097653,,0.01697364,,,,,
6/10/09,BBY,-0.025303644,,6/10/09,SPY,-0.002535894,,-0.022418003,,,,,
6/11/09,BBY,-0.033489097,,6/11/09,SPY,0.004449131,,-0.038551846,,,,,
6/12/09,BBY,0.035455251,,6/12/09,SPY,0.002742059,,0.032335012,,,,,
6/15/09,BBY,0.002853463,,6/15/09,SPY,-0.02292806,,0.02894373,,,,,
6/16/09,BBY,-0.072943611,,6/16/09,SPY,-0.013563003,,-0.057510017,,,,,
6/17/09,BBY,0.000837026,,6/17/09,SPY,-0.00098206,,0.00195453,,,,,
6/18/09,BBY,-0.050181183,,6/18/09,SPY,0.007318383,,-0.058508908,,,,,
6/19/09,BBY,0.009098943,,6/19/09,SPY,-0.001951854,,0.011319995,,,,,
6/22/09,BBY,-0.027341535,,6/22/09,SPY,-0.029986984,,0.006781212,,,,,
6/23/09,BBY,-0.013755951,,6/23/09,SPY,0.000784039,,-0.014648124,,,,,
6/24/09,BBY,-0.000303184,,6/24/09,SPY,0.008617851,,-0.010109597,,,,,
6/25/09,BBY,0.03275699,,6/25/09,SPY,0.021748768,,0.008008662,,,,,
6/26/09,BBY,-0.013803143,,6/26/09,SPY,-0.002606494,,-0.010837164,,,,,
6/29/09,BBY,0.013102977,,6/29/09,SPY,0.009364123,,0.002447367,,,,,
6/30/09,BBY,-0.015579012,,6/30/09,SPY,-0.008090615,,-0.006372551,,,,,
7/1/09,BBY,0.015228366,,7/1/09,SPY,0.004132735,,0.010525649,,,,,
7/2/09,BBY,-0.056470529,,7/2/09,SPY,-0.027293447,,-0.025412808,,,,,
7/6/09,BBY,-0.000311783,,7/6/09,SPY,-0.000111291,,-0.000185143,,,,,
7/7/09,BBY,-0.022450889,,7/7/09,SPY,-0.019376447,,-0.000402069,,,,,
7/8/09,BBY,0.027432185,,7/8/09,SPY,-0.000681331,,0.028207484,,,,,
7/9/09,BBY,0.020180131,,7/9/09,SPY,0.001931795,,0.017981905,,,,,
7/10/09,BBY,-0.002738923,,7/10/09,SPY,-0.002381751,,-2.86835E-05,,,,,
7/13/09,BBY,0.041196186,,7/13/09,SPY,0.024329229,,0.013511502,,,,,
7/14/09,BBY,0.008499443,,7/14/09,SPY,0.005660411,,0.002058357,,,,,
7/15/09,BBY,0.027317582,,7/15/09,SPY,0.029246231,,-0.005962249,,,,,
7/16/09,BBY,0.007072136,,7/16/09,SPY,-0.001608417,,0.008902384,,,,,
7/17/09,BBY,0.016292192,,7/17/09,SPY,0.010954742,,0.003826587,,,,,
7/20/09,BBY,0.018794942,,7/20/09,SPY,0.010623606,,0.006706143,,,,,
7/21/09,BBY,-0.012208383,,7/21/09,SPY,0.004625281,,-0.017471577,,,,,
7/22/09,BBY,-0.013457896,,7/22/09,SPY,-0.000209239,,-0.013219799,,,,,
7/23/09,BBY,0.033129261,,7/23/09,SPY,0.022082689,,0.008000958,,,,,
7/24/09,BBY,-0.015090326,,7/24/09,SPY,0.004095781,,-0.019750991,,,,,
7/27/09,BBY,-0.01477431,,7/27/09,SPY,0.002957373,,-0.01813956,,,,,
7/28/09,BBY,0.038045073,,7/28/09,SPY,-0.004677163,,0.043367304,,,,,
7/29/09,BBY,-0.010968432,,7/29/09,SPY,-0.002451701,,-0.008178596,,,,,
7/30/09,BBY,-0.006491777,,7/30/09,SPY,0.010445427,,-0.018377823,,,,,
7/31/09,BBY,0.017424421,,7/31/09,SPY,0.001418871,,0.015809862,,,,,
8/3/09,BBY,0.028097378,,8/3/09,SPY,0.016496347,,0.009325878,,,,,
8/4/09,BBY,0.001301484,,8/4/09,SPY,0.00258856,,-0.001644087,,,,,
8/5/09,BBY,-0.023654795,,8/5/09,SPY,-0.002879772,,-0.020377849,,,,,
8/6/09,BBY,0.002129872,,8/6/09,SPY,-0.005178817,,0.008022944,,,,,
8/7/09,BBY,0.056057414,,8/7/09,SPY,0.013114406,,0.041134287,,,,,
8/10/09,BBY,-0.052578616,,8/10/09,SPY,-0.002075089,,-0.050217334,,,,,
8/11/09,BBY,-0.023632501,,8/11/09,SPY,-0.012476434,,-0.009435335,,,,,
8/12/09,BBY,-0.007342943,,8/12/09,SPY,0.010728968,,-0.019551635,,,,,
8/13/09,BBY,0.013972548,,8/13/09,SPY,0.007638859,,0.005280148,,,,,
8/14/09,BBY,-0.015401217,,8/14/09,SPY,-0.007679423,,-0.006662658,,,,,
8/17/09,BBY,-0.046377581,,8/17/09,SPY,-0.024605645,,-0.018378359,,,,,
8/18/09,BBY,0.037697871,,8/18/09,SPY,0.007934066,,0.028669549,,,,,
8/19/09,BBY,0.006932889,,8/19/09,SPY,0.008779928,,-0.003057954,,,,,
8/20/09,BBY,0.011016194,,8/20/09,SPY,0.010304112,,-0.000709047,,,,,
8/21/09,BBY,0.021247699,,8/21/09,SPY,0.019605932,,-0.001062256,,,,,
8/24/09,BBY,-0.044811974,,8/24/09,SPY,-9.71E-05,,-0.044701442,,,,,
8/25/09,BBY,0.030717648,,8/25/09,SPY,0.001942551,,0.028507183,,,,,
8/26/09,BBY,0.01029534,,8/26/09,SPY,9.69E-05,,0.0101851,,,,,
8/27/09,BBY,0.004827031,,8/27/09,SPY,0.002229369,,0.002290191,,,,,
8/28/09,BBY,0.001868161,,8/28/09,SPY,-0.000193472,,0.002088316,,,,,
8/31/09,BBY,-0.033564251,,8/31/09,SPY,-0.008899188,,-0.023437699,,,,,
9/1/09,BBY,-0.005237018,,9/1/09,SPY,-0.022057408,,0.019862518,,,,,
9/2/09,BBY,0.037129399,,9/2/09,SPY,-0.003792385,,0.041444825,,,,,
9/3/09,BBY,0.059310767,,9/3/09,SPY,0.008314987,,0.049848988,,,,,
9/4/09,BBY,-0.006053014,,9/4/09,SPY,0.014008902,,-0.021994004,,,,,
9/8/09,BBY,0.043389977,,9/8/09,SPY,0.008622418,,0.033578367,,,,,
9/9/09,BBY,0.000486381,,9/9/09,SPY,0.007674383,,-0.008246442,,,,,
9/10/09,BBY,-0.002187652,,9/10/09,SPY,0.010218818,,-0.013815835,,,,,
9/11/09,BBY,-0.031425116,,9/11/09,SPY,-0.000190896,,-0.031207892,,,,,
9/14/09,BBY,0.01634814,,9/14/09,SPY,0.004867825,,0.010808951,,,,,
9/15/09,BBY,-0.051719871,,9/15/09,SPY,0.00417935,,-0.056475632,,,,,
9/16/09,BBY,0.006263074,,9/16/09,SPY,0.015134307,,-0.010958536,,,,,
9/17/09,BBY,-0.025155627,,9/17/09,SPY,-0.001490831,,-0.023459182,,,,,
9/18/09,BBY,0.008246927,,9/18/09,SPY,-0.004106038,,0.012919264,,,,,
9/21/09,BBY,0.014511846,,9/21/09,SPY,-0.002530022,,0.017390806,,,,,
9/22/09,BBY,-0.00338104,,9/22/09,SPY,0.005824359,,-0.010008687,,,,,
9/23/09,BBY,-0.000521947,,9/23/09,SPY,-0.008312319,,0.008936796,,,,,
9/24/09,BBY,-0.010182742,,9/24/09,SPY,-0.011019005,,0.00235599,,,,,
9/25/09,BBY,-0.016090768,,9/25/09,SPY,-0.005332873,,-0.010022392,,,,,
9/28/09,BBY,0.011528177,,9/28/09,SPY,0.017903332,,-0.008844358,,,,,
9/29/09,BBY,0.003445561,,9/29/09,SPY,-0.003009782,,0.006870447,,,,,
9/30/09,BBY,-0.00898048,,9/30/09,SPY,-0.003867962,,-0.004579054,,,,,
10/1/09,BBY,-0.013592804,,10/1/09,SPY,-0.024812909,,0.014642268,,,,,
10/2/09,BBY,-0.016211781,,10/2/09,SPY,-0.004661581,,-0.010907282,,,,,
10/5/09,BBY,0.018950783,,10/5/09,SPY,0.014928276,,0.001963619,,,,,
10/6/09,BBY,0.020754745,,10/6/09,SPY,0.014324217,,0.004454952,,,,,
10/7/09,BBY,0.006073383,,10/7/09,SPY,0.002748564,,0.002945741,,,,,
10/8/09,BBY,0.012860946,,10/8/09,SPY,0.007655936,,0.004149114,,,,,
10/9/09,BBY,-0.003887043,,10/9/09,SPY,0.006096998,,-0.010824931,,,,,
10/12/09,BBY,0.017429813,,10/12/09,SPY,0.0039157,,0.012974065,,,,,
10/13/09,BBY,0.003835259,,10/13/09,SPY,-0.0020431,,0.006160141,,,,,
10/14/09,BBY,0.034640883,,10/14/09,SPY,0.017215699,,0.015050818,,,,,
10/15/09,BBY,0.0073855,,10/15/09,SPY,0.003659327,,0.003221484,,,,,
10/16/09,BBY,-0.004643158,,10/16/09,SPY,-0.00747425,,0.003861931,,,,,
10/19/09,BBY,0.003191775,,10/19/09,SPY,0.00826524,,-0.006213396,,,,,
10/20/09,BBY,-0.026186979,,10/20/09,SPY,-0.005282831,,-0.020175548,,,,,
10/21/09,BBY,-0.024629303,,10/21/09,SPY,-0.008973501,,-0.01441819,,,,,
10/22/09,BBY,0.016490595,,10/22/09,SPY,0.010163531,,0.004925323,,,,,
10/23/09,BBY,-0.007097668,,10/23/09,SPY,-0.011433275,,0.005912469,,,,,
10/26/09,BBY,0.005616569,,10/26/09,SPY,-0.010825296,,0.017934875,,,,,
10/27/09,BBY,0.012185834,,10/27/09,SPY,-0.00458335,,0.017401314,,,,,
10/28/09,BBY,-0.03235508,,10/28/09,SPY,-0.018887371,,-0.010862788,,,,,
10/29/09,BBY,0.017884862,,10/29/09,SPY,0.021453864,,-0.00652789,,,,,
10/30/09,BBY,-0.027756557,,10/30/09,SPY,-0.028973314,,0.005212717,,,,,
11/2/09,BBY,0.018596097,,11/2/09,SPY,0.00733876,,0.010245185,,,,,
11/3/09,BBY,0.011056853,,11/3/09,SPY,0.003163363,,0.007457204,,,,,
11/4/09,BBY,-0.009155671,,11/4/09,SPY,0.00257999,,-0.012091491,,,,,
11/5/09,BBY,0.027977413,,11/5/09,SPY,0.018394968,,0.007045437,,,,,
11/6/09,BBY,0.004744145,,11/6/09,SPY,0.002620487,,0.001762244,,,,,
11/9/09,BBY,0.038270301,,11/9/09,SPY,0.022776095,,0.012352958,,,,,
11/10/09,BBY,0.011010125,,11/10/09,SPY,0.000182495,,0.01080246,,,,,
11/11/09,BBY,0.000236695,,11/11/09,SPY,0.00511001,,-0.005578081,,,,,
11/12/09,BBY,-0.009704142,,11/12/09,SPY,-0.01016798,,0.001866192,,,,,
11/13/09,BBY,0.000956047,,11/13/09,SPY,0.005411391,,-0.005201676,,,,,
11/16/09,BBY,0.025071609,,11/16/09,SPY,0.014504616,,0.008566537,,,,,
11/17/09,BBY,-0.017004403,,11/17/09,SPY,0.001168933,,-0.018334553,,,,,
11/18/09,BBY,0.006635047,,11/18/09,SPY,-0.000628696,,0.007350452,,,,,
11/19/09,BBY,0.011064054,,11/19/09,SPY,-0.013031339,,0.025892657,,,,,
11/20/09,BBY,0.008148964,,11/20/09,SPY,-0.003551266,,0.012190015,,,,,
11/23/09,BBY,0.009468822,,11/23/09,SPY,0.012702184,,-0.004985229,,,,,
11/24/09,BBY,-0.019675155,,11/24/09,SPY,0.001534001,,-0.021420723,,,,,
11/25/09,BBY,0.009568262,,11/25/09,SPY,0.003513821,,0.005569819,,,,,
11/27/09,BBY,-0.009939806,,11/27/09,SPY,-0.016250647,,0.008552108,,,,,
11/30/09,BBY,0,,11/30/09,SPY,0.003376855,,-0.003842586,,,,,
12/1/09,BBY,0.016343614,,12/1/09,SPY,0.012370393,,0.002267113,,,,,
12/2/09,BBY,-0.009189019,,12/2/09,SPY,-0.000449263,,-0.008677794,,,,,
12/3/09,BBY,0.009506144,,12/3/09,SPY,-0.007820252,,0.018404954,,,,,
12/4/09,BBY,0.005741846,,12/4/09,SPY,0.005707601,,-0.000752939,,,,,
12/7/09,BBY,0.004110527,,12/7/09,SPY,-0.001531448,,0.00585319,,,,,
12/8/09,BBY,-0.011598863,,12/8/09,SPY,-0.011097032,,0.001028657,,,,,
12/9/09,BBY,-0.009894156,,12/9/09,SPY,0.003740498,,-0.014150538,,,,,
12/10/09,BBY,0.004183128,,12/10/09,SPY,0.005635357,,-0.00222945,,,,,
12/11/09,BBY,0.026151378,,12/11/09,SPY,0.00424803,,0.021317465,,,,,
12/14/09,BBY,0.023229567,,12/14/09,SPY,0.006840086,,0.015446105,,,,,
12/15/09,BBY,-0.084637427,,12/15/09,SPY,-0.004648297,,-0.079348044,,,,,
12/16/09,BBY,-0.005778907,,12/16/09,SPY,0.001526709,,-0.007516177,,,,,
12/17/09,BBY,-0.008476677,,12/17/09,SPY,-0.012015755,,0.005196275,,,,,
12/18/09,BBY,-0.035173401,,12/18/09,SPY,0.000272273,,-0.035483225,,,,,
12/21/09,BBY,0.01443038,,12/21/09,SPY,0.010162445,,0.002866345,,,,,
12/22/09,BBY,0.009483429,,12/22/09,SPY,0.003592931,,0.005394966,,,,,
12/23/09,BBY,0.007663708,,12/23/09,SPY,0.001968979,,0.005423171,,,,,
12/24/09,BBY,-0.001471958,,12/24/09,SPY,0.00473431,,-0.006859218,,,,,
12/28/09,BBY,0.004668255,,12/28/09,SPY,0.002133695,,0.002240284,,,,,
12/29/09,BBY,-0.011494278,,12/29/09,SPY,-0.001419473,,-0.009879033,,,,,
12/30/09,BBY,-0.001979169,,12/30/09,SPY,-0.000355375,,-0.001574781,,,,,
12/31/09,BBY,-0.021814601,,12/31/09,SPY,-0.009598249,,-0.010892574,,,,,
1/4/10,BBY,0.018499747,,1/4/10,SPY,0.016959799,,-0.000799124,,,,,
1/5/10,BBY,0.025379448,,1/5/10,SPY,0.002647093,,0.022367272,,,,,
1/6/10,BBY,-0.007765106,,1/6/10,SPY,0.000704057,,-0.008566265,,,,,
1/7/10,BBY,0.015896356,,1/7/10,SPY,0.004221291,,0.011092871,,,,,
1/8/10,BBY,-0.039239311,,1/8/10,SPY,0.003327769,,-0.043026041,,,,,
1/11/10,BBY,-0.017038336,,1/11/10,SPY,0.001396552,,-0.018627499,,,,,
1/12/10,BBY,0.00076467,,1/12/10,SPY,-0.009326235,,0.011377167,,,,,
1/13/10,BBY,0.011971524,,1/13/10,SPY,0.008446234,,0.002360397,,,,,
1/14/10,BBY,-0.009564611,,1/14/10,SPY,0.002704563,,-0.012642184,,,,,
1/15/10,BBY,-0.010673393,,1/15/10,SPY,-0.011224232,,0.00209887,,,,,
1/19/10,BBY,0.004366761,,1/19/10,SPY,0.012495591,,-0.009852205,,,,,
1/20/10,BBY,-0.008439847,,1/20/10,SPY,-0.010168599,,0.003131191,,,,,
1/21/10,BBY,-0.015475935,,1/21/10,SPY,-0.019229098,,0.006405214,,,,,
1/22/10,BBY,-0.026722454,,1/22/10,SPY,-0.022291836,,-0.001356158,,,,,
1/25/10,BBY,0.010228721,,1/25/10,SPY,0.005127717,,0.004393796,,,,,
1/26/10,BBY,-0.012523262,,1/26/10,SPY,-0.004190571,,-0.007754733,,,,,
1/27/10,BBY,-0.003777739,,1/27/10,SPY,0.004757149,,-0.009190988,,,,,
1/28/10,BBY,-0.015438787,,1/28/10,SPY,-0.011472293,,-0.002384251,,,,,
1/29/10,BBY,0.008253205,,1/29/10,SPY,-0.010868573,,0.020620757,,,,,
2/1/10,BBY,0.003001255,,2/1/10,SPY,0.015550787,,-0.014694275,,,,,
2/2/10,BBY,0.014145839,,2/2/10,SPY,0.01210342,,0.000373131,,,,,
2/3/10,BBY,-0.006706009,,2/3/10,SPY,-0.004982742,,-0.001036054,,,,,
2/4/10,BBY,-0.038887363,,2/4/10,SPY,-0.030865883,,-0.003764499,,,,,
2/5/10,BBY,0.006462489,,2/5/10,SPY,0.002066911,,0.004110513,,,,,
2/8/10,BBY,-0.00977105,,2/8/10,SPY,-0.007219248,,-0.001556133,,,,,
2/9/10,BBY,0.014378319,,2/9/10,SPY,0.012560223,,8.58076E-05,,,,,
2/10/10,BBY,-0.016120011,,2/10/10,SPY,-0.00195858,,-0.013891306,,,,,
2/11/10,BBY,0.007062146,,2/11/10,SPY,0.010466265,,-0.004847611,,,,,
2/12/10,BBY,0.003085442,,2/12/10,SPY,-0.000832294,,0.004032525,,,,,
2/16/10,BBY,0.018736075,,2/16/10,SPY,0.015734885,,0.000831056,,,,,
2/17/10,BBY,-0.004117513,,2/17/10,SPY,0.004738509,,-0.009509551,,,,,
2/18/10,BBY,-0.003583159,,2/18/10,SPY,0.005895175,,-0.010291388,,,,,
2/19/10,BBY,0.005255823,,2/19/10,SPY,0.002073708,,0.002896111,,,,,
2/22/10,BBY,0.006329114,,2/22/10,SPY,0.000179998,,0.006124291,,,,,
2/23/10,BBY,-0.004648564,,2/23/10,SPY,-0.01214471,,0.009171127,,,,,
2/24/10,BBY,0.014835082,,2/24/10,SPY,0.009197724,,0.004368821,,,,,
2/25/10,BBY,-0.001894965,,2/25/10,SPY,-0.001353564,,-0.000354719,,,,,
2/26/10,BBY,-0.010035232,,2/26/10,SPY,0.000632511,,-0.010754978,,,,,
3/1/10,BBY,0.008219151,,3/1/10,SPY,0.010384694,,-0.003597786,,,,,
3/2/10,BBY,-0.009510815,,3/2/10,SPY,0.00277056,,-0.012663488,,,,,
3/3/10,BBY,0.002743429,,3/3/10,SPY,0.000891319,,0.001729181,,,,,
3/4/10,BBY,0.016415951,,3/4/10,SPY,0.003027569,,0.012970824,,,,,
3/5/10,BBY,0.040107589,,3/5/10,SPY,0.014293333,,0.023842939,,,,,
3/8/10,BBY,0.018374716,,3/8/10,SPY,0.000175028,,0.018175548,,,,,
3/9/10,BBY,-0.011181652,,3/9/10,SPY,0.001662746,,-0.013073722,,,,,
3/10/10,BBY,0.001284991,,3/10/10,SPY,0.004455723,,-0.003785259,,,,,
3/11/10,BBY,0.013090401,,3/11/10,SPY,0.004174967,,0.008339628,,,,,
3/12/10,BBY,0.016468153,,3/12/10,SPY,8.66E-05,,0.016369569,,,,,
3/15/10,BBY,-0.012961142,,3/15/10,SPY,0.000259822,,-0.013256798,,,,,
3/16/10,BBY,-0.00050495,,3/16/10,SPY,0.00796611,,-0.009569734,,,,,
3/17/10,BBY,0.013390575,,3/17/10,SPY,0.005927274,,0.00664582,,,,,
3/18/10,BBY,0.008476689,,3/18/10,SPY,-0.000512357,,0.009059709,,,,,
3/19/10,BBY,0.013349839,,3/19/10,SPY,-0.009142174,,0.023752889,,,,,
3/22/10,BBY,0.005123176,,3/22/10,SPY,0.005346167,,-0.000960327,,,,,
3/23/10,BBY,0.007524199,,3/23/10,SPY,0.007033262,,-0.000479081,,,,,
3/24/10,BBY,-0.007949844,,3/24/10,SPY,-0.00485485,,-0.002425419,,,,,
3/25/10,BBY,0.035939777,,3/25/10,SPY,-0.001626104,,0.037790151,,,,,
3/26/10,BBY,0.011720581,,3/26/10,SPY,-0.000600086,,0.01240343,,,,,
3/29/10,BBY,-0.003707136,,3/29/10,SPY,0.006347555,,-0.010930138,,,,,
3/30/10,BBY,-0.008837233,,3/30/10,SPY,0.000681913,,-0.009613194,,,,,
3/31/10,BBY,-0.001877006,,3/31/10,SPY,-0.003407172,,0.002000078,,,,,
4/1/10,BBY,0.000705195,,4/1/10,SPY,0.006837632,,-0.007075474,,,,,
4/5/10,BBY,0.018792553,,4/5/10,SPY,0.008149397,,0.009519203,,,,,
4/6/10,BBY,0.017062532,,4/6/10,SPY,0.002357688,,0.014379675,,,,,
4/7/10,BBY,0.002040354,,4/7/10,SPY,-0.005712366,,0.008540561,,,,,
4/8/10,BBY,0.010407217,,4/8/10,SPY,0.003463974,,0.006465496,,,,,
4/9/10,BBY,0.00515,,4/9/10,SPY,0.006567366,,-0.002323128,,,,,
4/12/10,BBY,0.007574092,,4/12/10,SPY,0.001589251,,0.005765654,,,,,
4/13/10,BBY,-0.011939001,,4/13/10,SPY,0.000751662,,-0.012794331,,,,,
4/14/10,BBY,0.019691229,,4/14/10,SPY,0.011349411,,0.006776522,,,,,
4/15/10,BBY,0.007022142,,4/15/10,SPY,0.000825142,,0.006083197,,,,,
4/16/10,BBY,-0.01089562,,4/16/10,SPY,-0.015912276,,0.007211255,,,,,
4/19/10,BBY,-0.011015642,,4/19/10,SPY,0.003770082,,-0.015305689,,,,,
4/20/10,BBY,0.006905814,,4/20/10,SPY,0.008930799,,-0.003256708,,,,,
4/21/10,BBY,0.021681393,,4/21/10,SPY,-0.001819929,,0.023752324,,,,,
4/22/10,BBY,0.021870918,,4/22/10,SPY,0.002983532,,0.018475901,,,,,
4/23/10,BBY,0.029455457,,4/23/10,SPY,0.006527855,,0.022027289,,,,,
4/26/10,BBY,-0.005557863,,4/26/10,SPY,-0.003776373,,-0.001260658,,,,,
4/27/10,BBY,-0.037673338,,4/27/10,SPY,-0.023650557,,-0.010760929,,,,,
4/28/10,BBY,0.000215057,,4/28/10,SPY,0.007596168,,-0.008428764,,,,,
4/29/10,BBY,0.025376344,,4/29/10,SPY,0.01239742,,0.011269089,,,,,
4/30/10,BBY,-0.045302013,,4/30/10,SPY,-0.016961799,,-0.026000867,,,,,
5/3/10,BBY,0.012961358,,5/3/10,SPY,0.012961872,,-0.001788198,,,,,
5/4/10,BBY,-0.033832183,,5/4/10,SPY,-0.023514757,,-0.007074303,,,,,
5/5/10,BBY,-0.037036971,,5/5/10,SPY,-0.005956408,,-0.030259063,,,,,
5/6/10,BBY,-0.032401024,,5/6/10,SPY,-0.033213474,,0.005393206,,,,,
5/7/10,BBY,-0.011563455,,5/7/10,SPY,-0.014875155,,0.00536326,,,,,
5/10/10,BBY,0.061418476,,5/10/10,SPY,0.044041002,,0.011303399,,,,,
5/11/10,BBY,0.020206682,,5/11/10,SPY,-0.002840926,,0.023439425,,,,,
5/12/10,BBY,0.015304997,,5/12/10,SPY,0.013985971,,-0.0006099,,,,,
5/13/10,BBY,-0.030591908,,5/13/10,SPY,-0.012430813,,-0.016446654,,,,,
5/14/10,BBY,-0.015092614,,5/14/10,SPY,-0.018105001,,0.005509404,,,,,
5/17/10,BBY,0.003947109,,5/17/10,SPY,0.000526807,,0.003347646,,,,,
5/18/10,BBY,-0.015263644,,5/18/10,SPY,-0.013602414,,0.000214796,,,,,
5/19/10,BBY,-0.011742602,,5/19/10,SPY,-0.00569395,,-0.00526335,,,,,
5/20/10,BBY,-0.03160651,,5/20/10,SPY,-0.037759493,,0.01136072,,,,,
5/21/10,BBY,0.025766847,,5/21/10,SPY,0.014599219,,0.009154124,,,,,
5/24/10,BBY,-0.015071795,,5/24/10,SPY,-0.012831106,,-0.00047104,,,,,
5/25/10,BBY,-0.004372019,,5/25/10,SPY,0.00102127,,-0.005534141,,,,,
5/26/10,BBY,-0.010490387,,5/26/10,SPY,-0.006028585,,-0.003630349,,,,,
5/27/10,BBY,0.041420142,,5/27/10,SPY,0.033498218,,0.003301895,,,,,
5/28/10,BBY,0.000236695,,5/28/10,SPY,-0.012549648,,0.014517173,,,,,
6/1/10,BBY,-0.036212994,,6/1/10,SPY,-0.016823662,,-0.017069035,,,,,
6/2/10,BBY,-0.012770137,,6/2/10,SPY,0.026039273,,-0.042400711,,,,,
6/3/10,BBY,0.001741269,,6/3/10,SPY,0.003444186,,-0.002177934,,,,,
6/4/10,BBY,-0.034516985,,6/4/10,SPY,-0.035136835,,0.005465874,,,,,
6/7/10,BBY,-0.024948585,,6/7/10,SPY,-0.012450871,,-0.010780507,,,,,
6/8/10,BBY,0.021102585,,6/8/10,SPY,0.010711963,,0.008913242,,,,,
6/9/10,BBY,0.00749163,,6/9/10,SPY,-0.005346089,,0.013575044,,,,,
6/10/10,BBY,0.031794923,,6/10/10,SPY,0.029231484,,-0.001468127,,,,,
6/11/10,BBY,0.023856833,,6/11/10,SPY,0.004855685,,0.018331459,,,,,
6/14/10,BBY,-0.003640825,,6/14/10,SPY,-0.001549945,,-0.001877114,,,,,
6/15/10,BBY,-0.060657687,,6/15/10,SPY,0.022737631,,-0.086531261,,,,,
6/16/10,BBY,-0.009854797,,6/16/10,SPY,-0.000357152,,-0.009448388,,,,,
6/17/10,BBY,-0.00942902,,6/17/10,SPY,0.001607717,,-0.011258472,,,,,
6/18/10,BBY,0.000264463,,6/18/10,SPY,-0.003656108,,0.004424817,,,,,
6/21/10,BBY,-0.019825534,,6/21/10,SPY,-0.002864038,,-0.016566492,,,,,
6/22/10,BBY,-0.012675323,,6/22/10,SPY,-0.016515608,,0.006118096,,,,,
6/23/10,BBY,0.000546299,,6/23/10,SPY,-0.003103012,,0.004077274,,,,,
6/24/10,BBY,-0.024296996,,6/24/10,SPY,-0.016570585,,-0.005441019,,,,,
6/25/10,BBY,-0.016228371,,6/25/10,SPY,0.004189211,,-0.020995352,,,,,
6/28/10,BBY,0.005403811,,6/28/10,SPY,-0.003151979,,0.008990507,,,,,
